527;10;2.1E0;2011-03-22;2011-03-22; ;
528;16;20.0E0;2011-03-24;2011-03-24; ;
529;116;24.67E0;2011-03-23;2011-03-23; ;
530;126;3.5E0;2011-03-26;2011-03-26; ;
531;100;7.0E0;2011-03-26;2011-03-26; ;
532;138;55.2E0;2011-03-21;2011-03-21; ;
533;11;33.72E0;2011-03-30;2011-03-30; ;
534;16;20.0E0;2011-03-31;2011-03-31; ;
535;1;53.5E0;2011-03-17;2011-03-31; ;
536;68;15.27E0;2011-03-17;2011-04-14; ;
537;68;12.86E0;2011-03-17;2011-04-14; ;
538;14;47.47E0;2011-04-02;2011-04-02; ;
539;14;15.64E0;2011-04-04;2011-04-04; ;
540;121;1.0E0;2011-04-08;2011-04-08; ;
541;16;15.0E0;2011-04-08;2011-04-08; ;
542;139;38.5E0;2011-04-08;2011-04-08; ;
543;109;8.52E0;2011-04-12;2011-04-12; ;
544;60;8.95E0;2011-04-11;2011-04-11; ;
545;11;16.5E0;2011-04-12;2011-04-12; ;
546;141;120.0E0;2011-04-11;2011-04-11; ;
547;142;9.5E0;2011-04-10;2011-04-10; ;
548;143;1.95E0;2011-04-11;2011-04-11; ;
549;141;13.5E0;2011-04-10;2011-04-10; ;
550;144;1.4E0;2011-04-10;2011-04-10; ;
551;144;1.4E0;2011-04-10;2011-04-10; ;
552;139;19.2E0;2011-04-08;2011-04-08; ;
553;146;3.0E0;2011-04-09;2011-04-09; ;
554;146;5.0E0;2011-04-09;2011-04-09; ;
555;146;10.0E0;2011-04-09;2011-04-09; ;
556;14;10.65E0;2011-04-09;2011-04-09; ;
557;144;4.0E0;2011-04-11;2011-04-11; ;
558;147;8.5E0;2011-04-09;2011-04-09; ;
559;148;3.6E0;2011-04-09;2011-04-09; ;
560;148;2.7E0;2011-04-09;2011-04-09; ;
561;149;1.3E0;2011-04-12;2011-04-12; ;
562;149;10.1E0;2011-04-12;2011-04-12; ;
563;149;10.0E0;2011-04-12;2011-04-12; ;
564;149;19.0E0;2011-04-12;2011-04-12; ;
565;17;2.7E0;2011-04-12;2011-04-12; ;
566;150;2.0E0;2011-04-13;2011-04-13; ;
567;151;13.97E0;2011-04-13;2011-04-13; ;
568;85;160.1E0;2011-04-15;2011-04-15; ;
569;16;20.0E0;2011-04-15;2011-04-15; ;
570;127;5.5E0;2011-04-17;2011-04-17; ;
571;10;5.94E0;2011-04-18;2011-04-18; ;
572;10;12.14E0;2011-04-19;2011-04-19; ;
573;10;2.91E0;2011-04-21;2011-04-21; ;
574;16;20.0E0;2011-04-21;2011-04-21; ;
575;10;3.07E0;2011-04-28;2011-04-28; ;
576;152;10.11E0;2011-04-18;2011-04-18; ;
577;16;20.0E0;2011-04-29;2011-04-29; ;
578;16;22.0E0;2011-04-30;2011-04-30; ;
579;153;3.7E0;2011-05-01;2011-05-01; ;
580;68;5.64E0;2011-04-17;2011-05-13; ;
581;16;15.5E0;2011-05-06;2011-05-06; ;
582;68;15.0E0;2011-04-17;2011-05-15; ;
583;66;10.0E0;2011-05-06;2011-05-06; ;
584;14;19.3E0;2011-05-07;2011-05-07; ;
585;154;46.26E0;2011-05-06;2011-05-06; ;
586;10;13.64E0;2011-05-09;2011-05-09; ;
587;16;18.0E0;2011-05-10;2011-05-10; ;
588;155;7.2E0;2011-05-11;2011-05-11; ;
589;11;11.27E0;2011-05-12;2011-05-12; ;
590;8;51.0E0;2011-05-01;2011-06-02; ;
591;116;145.28E0;2011-04-12;2011-04-12; ;
592;85;160.78E0;2011-05-13;2011-05-13; ;
593;14;45.76E0;2011-05-14;2011-05-14; ;
594;18;20.0E0;2011-05-14;2011-05-14; ;
595;121;1.27E0;2011-05-16;2011-05-16; ;
596;10;3.57E0;2011-05-18;2011-05-18; ;
597;1;128.05E0;2011-05-13;2011-06-09; ;
598;117;108.84E0;2011-05-20;2011-05-20; ;
599;157;4.47E0;2011-05-21;2011-05-21; ;
600;66;7.0E0;2011-05-22;2011-05-22; ;
601;68;14.23E0;2011-05-17;2011-06-15; ;
602;68;15.0E0;2011-05-17;2011-06-15; ;
603;14;56.17E0;2011-05-26;2011-05-26; ;
604;158;3.7E0;2011-05-26;2011-05-26; ;
605;80;59.97E0;2007-03-08;2007-03-08; ;
606;80;109.94E0;2006-10-13;2006-10-13; ;
607;80;105.0E0;2006-06-13;2006-06-13; ;
608;16;12.0E0;2011-06-03;2011-06-03; ;
609;151;1.42E0;2011-06-04;2011-06-04; ;
610;162;15.02E0;2011-06-05;2011-06-05; ;
611;51;15.0E0;2011-06-06;2011-06-06; ;
612;11;10.17E0;2011-06-07;2011-06-07; ;
613;16;10.0E0;2011-06-13;2011-06-13; ;
614;163;2.5E0;2011-06-08;2011-06-08; ;
615;164;34.5E0;2011-06-13;2011-06-13; ;
616;157;4.89E0;2011-06-17;2011-06-17; ;
617;165;1.7E0;2011-06-13;2011-06-13; ;
618;157;5.17E0;2011-06-13;2011-06-13; ;
619;157;16.37E0;2011-06-15;2011-06-15; ;
620;166;24.0E0;2011-06-21;2011-06-21; ;
621;167;3.2E0;2011-06-19;2011-06-19; ;
622;85;160.78E0;2011-06-15;2011-06-15; ;
623;89;302.5E0;2011-06-30;2011-06-30; ;
624;130;85.08E0;2011-06-21;2011-06-21; ;
625;168;1.7E0;2011-06-23;2011-06-23; ;
626;7;64.0E0;2011-06-22;2011-07-11; ;
627;68;15.0E0;2011-06-17;2011-07-14; ;
628;68;13.91E0;2011-06-17;2011-07-14; ;
629;169;302.41E0;2011-06-24;2011-06-24; ;
630;169;80.0E0;2011-06-24;2011-06-24; ;
631;116;17.46E0;2011-06-26;2011-06-26; ;
632;16;20.0E0;2011-06-30;2011-06-30; ;
633;170;114.0E0;2011-06-29;2011-06-29; ;
634;89;302.0E0;2011-06-30;2011-06-30; ;
635;157;3.85E0;2011-07-01;2011-07-01; ;
636;168;3.2E0;2011-07-01;2011-07-01; ;
637;66;7.0E0;2011-06-30;2011-06-30; ;
638;157;18.18E0;2011-07-04;2011-07-04; ;
639;171;11.5E0;2011-07-05;2011-07-05; ;
640;33;6.0E0;2011-07-07;2011-07-07; ;
641;16;15.0E0;2011-07-09;2011-07-09; ;
642;167;3.3E0;2011-07-09;2011-07-09; ;
643;157;4.68E0;2011-07-13;2011-07-13; ;
644;168;1.8E0;2011-07-13;2011-07-13; ;
645;92;700.0E0;2011-07-14;2011-07-15; ;
646;168;1.3E0;2011-07-15;2011-07-15; ;
647;85;160.78E0;2011-07-15;2011-07-15; ;
648;68;5.4E0;2011-07-16;2011-07-16; ;
649;168;1.8E0;2011-07-18;2011-07-18; ;
650;16;20.0E0;2011-07-18;2011-07-18; ;
651;173;8.0E0;2011-07-18;2011-07-18; ;
652;157;13.39E0;2011-07-19;2011-07-19; ;
653;16;30.0E0;2011-07-23;2011-07-23; ;
654;167;16.0E0;2011-07-24;2011-07-24; ;
655;16;20.0E0;2011-05-31;2011-05-31; ;
656;107;20.0E0;2011-07-23;2011-07-23; ;
657;168;0.6E0;2011-07-25;2011-07-25; ;
658;68;15.0E0;2011-07-17;2011-08-12; ;
659;68;18.11E0;2011-07-17;2011-08-12; ;
660;168;1.8E0;2011-07-26;2011-07-26; ;
661;8;75.5E0;2011-07-01;2011-08-04; ;
662;1;72.13E0;2011-07-15;2011-08-11; ;
663;39;4.45E0;2011-07-28;2011-07-28; ;
664;176;5.0E0;2011-07-28;2011-07-28; ;
665;177;29.0E0;2011-07-31;2011-07-31; ;
666;178;3.95E0;2011-07-29;2011-07-29; ;
667;177;3.4E0;2011-07-30;2011-07-30; ;
668;16;34.2E0;2011-07-29;2011-07-29; ;
669;179;5.0E0;2011-07-31;2011-07-31; ;
670;157;20.09E0;2011-08-03;2011-08-03; ;
671;180;6.66E0;2011-08-01;2011-08-03; ;
672;168;0.6E0;2011-08-04;2011-08-04; ;
673;100;7.0E0;2011-08-04;2011-08-04; ;
674;181;15.0E0;2011-08-05;2011-08-05; ;
675;182;4.5E0;2011-08-06;2011-08-06; ;
676;183;15.8E0;2011-08-06;2011-08-06; ;
677;183;21.6E0;2011-08-07;2011-08-07; ;
678;183;6.2E0;2011-08-07;2011-08-07; ;
679;16;20.0E0;2011-08-06;2011-08-06; ;
680;111;5.09E0;2011-08-06;2011-08-06; ;
681;16;20.0E0;2011-08-08;2011-08-08; ;
682;85;2000.0E0;2011-08-08;2011-08-08; ;
683;184;12.0E0;2011-08-09;2011-08-09; ;
684;168;0.6E0;2011-08-11;2011-08-11; ;
685;168;2.8E0;2011-08-12;2011-08-12; ;
686;16;12.0E0;2011-08-13;2011-08-13; ;
687;168;2.8E0;2011-08-18;2011-08-18; ;
688;14;4.47E0;2011-08-19;2011-08-19; ;
689;185;40.0E0;2011-08-21;2011-08-21; ;
690;187;8.3E0;2011-08-19;2011-08-19; ;
691;16;18.0E0;2011-08-20;2011-08-20; ;
692;157;3.95E0;2011-08-23;2011-08-23; ;
693;189;3.51E0;2011-08-23;2011-08-23; ;
694;188;13.56E0;2011-08-23;2011-08-23; ;
695;168;0.6E0;2011-08-24;2011-08-24; ;
696;68;15.48E0;2011-08-17;2011-09-15; ;
697;68;15.0E0;2011-08-17;2011-09-15; ;
698;185;40.0E0;2011-08-27;2011-08-27; ;
699;16;20.0E0;2011-08-27;2011-08-27; ;
700;16;20.0E0;2011-08-29;2011-08-29; ;
701;190;5.6499999999999995E0;2011-08-29;2011-08-29; ;
702;190;11.299999999999999E0;2011-08-29;2011-08-29; ;
703;11;9.09E0;2011-08-30;2011-08-30; ;
704;191;5.0E0;2011-09-02;2011-09-02; ;
705;192;120.0E0;2011-09-01;2011-09-01; ;
706;16;20.0E0;2011-09-03;2011-09-03; ;
707;14;4.79E0;2011-09-03;2011-09-03; ;
708;168;1.9E0;2011-09-05;2011-09-05; ;
709;157;3.91E0;2011-09-06;2011-09-06; ;
710;11;6.56E0;2011-09-10;2011-09-10; ;
711;92;700.0E0;2010-08-01;2010-08-01; ;
712;193;5.8E0;2011-09-12;2011-09-12; ;
713;194;2.49E0;2011-09-13;2011-09-13; ;
714;195;1.28E0;2011-09-13;2011-09-13; ;
715;8;70.0E0;2011-09-01;2011-10-04; ;
716;85;109.26E0;2011-09-15;2011-09-15; ;
717;14;7.03E0;2011-09-16;2011-09-16; ;
718;193;8.4E0;2011-09-17;2011-09-17; ;
719;68;15.0E0;2011-09-17;2011-10-13; ;
720;68;15.32E0;2011-09-17;2011-10-13; ;
721;1;95.0E0;2011-09-13;2011-10-10; ;
722;1;100.53E0;2011-09-13;2011-10-10; ;
723;196;0.5E0;2011-09-17;2011-09-17; ;
724;197;8.251199999999999E0;2011-09-19;2011-09-19; ;
725;198;12.938339999999998E0;2011-09-24;2011-09-24; ;
726;199;17.74008E0;2011-09-24;2011-09-24; ;
727;200;3.1514999999999995E0;2011-09-23;2011-09-23; ;
728;201;126.05999999999999E0;2011-09-23;2011-09-23; ;
729;202;29.211539999999996E0;2011-09-19;2011-09-19; ;
730;156;187.43E0;2011-09-26;2011-09-26; ;
731;16;20.0E0;2011-09-26;2011-09-26; ;
732;198;1.38E0;2011-09-18;2011-09-18; ;
733;198;5.7385E0;2011-09-18;2011-09-18; ;
734;204;7.475E0;2011-09-19;2011-09-19; ;
735;205;34.8105E0;2011-09-20;2011-09-20; ;
736;206;4.83E0;2011-09-20;2011-09-20; ;
737;206;5.232499999999999E0;2011-09-22;2011-09-22; ;
738;207;46.0E0;2011-09-19;2011-09-19; ;
739;208;3.4385E0;2011-09-22;2011-09-22; ;
740;208;4.0249999999999995E0;2011-09-18;2011-09-18; ;
741;211;7.520999999999999E0;2011-09-19;2011-09-19; ;
742;212;23.0E0;2011-09-22;2011-09-22; ;
743;213;8.86E0;2011-09-28;2011-09-28; ;
744;127;7.5E0;2011-09-30;2011-09-30; ;
745;170;67.27E0;2011-09-28;2011-09-28; ;
746;11;6.66E0;2011-10-01;2011-10-01; ;
747;116;0.0075E0;2011-10-02;2011-10-02; ;
749;213;8.68E0;2011-10-05;2011-10-05; ;
751;109;9.32E0;2011-10-04;2011-10-04; ;
752;26;17.11E0;2011-10-08;2011-10-08; ;
753;213;6.11E0;2011-10-10;2011-10-10; ;
754;16;20.0E0;2011-10-10;2011-10-10; ;
755;215;16.48E0;2011-10-12;2011-10-12; ;
756;157;4.25E0;2011-10-12;2011-10-12; ;
757;116;4.24E0;2011-10-11;2011-10-11; ;
758;63;3.5E0;2011-10-13;2011-10-13; ;
759;213;13.72E0;2011-10-13;2011-10-13; ;
760;216;16.0E0;2011-10-14;2011-10-14; ;
761;85;110.0E0;2011-10-14;2011-10-14; ;
762;217;7.9E0;2011-10-15;2011-10-15; ;
763;218;4.0E0;2011-10-15;2011-10-15; ;
764;11;11.18E0;2011-10-15;2011-10-15; ;
765;213;12.81E0;2011-10-17;2011-10-17; ;
766;213;8.53E0;2011-10-21;2011-10-21; ;
767;16;20.0E0;2011-10-21;2011-10-21; ;
768;170;37.81E0;2011-10-21;2011-10-21; ;
769;48;5.99E0;2011-10-22;2011-10-22; ;
770;219;3.1104E0;2011-09-18;2011-09-18; ;
771;222;20.0E0;2011-05-26;2011-05-26; ;
772;221;50.0E0;2011-05-27;2011-05-27; ;
773;220;31.2E0;2011-05-26;2011-05-26; ;
774;223;30.0E0;2010-06-14;2010-06-14; ;
775;213;13.65E0;2011-10-24;2011-10-24; ;
776;16;20.0E0;2011-10-24;2011-10-24; ;
777;224;59.23E0;2011-10-25;2011-10-25; ;
778;213;7.47E0;2011-10-26;2011-10-26; ;
779;16;30.0E0;2011-10-21;2011-10-21; ;
780;68;16.24E0;2011-10-17;2011-11-15; ;
781;157;7.99E0;2011-11-01;2011-11-01; ;
782;213;8.13E0;2011-11-02;2011-11-02; ;
783;116;8.09E0;2011-11-02;2011-11-02; ;
784;62;14.0E0;2011-11-04;2011-11-04; ;
785;51;18.95E0;2011-11-04;2011-11-04; ;
786;11;4.49E0;2011-11-05;2011-11-05; ;
787;225;50.0E0;2011-11-05;2011-11-05; ;
788;226;15.63E0;2011-11-09;2011-11-09; ;
789;16;19.0E0;2011-11-09;2011-11-09; ;
790;227;5.17E0;2011-11-10;2011-11-10; ;
791;39;4.6E0;2011-11-10;2011-11-10; ;
792;11;14.75E0;2011-11-12;2011-11-12; ;
793;16;20.0E0;2011-11-12;2011-11-12; ;
794;8;49.5E0;2011-11-01;2011-12-06; ;
795;213;6.58E0;2011-11-15;2011-11-15; ;
796;85;109.24E0;2011-11-15;2011-11-15; ;
797;117;105.0E0;2011-11-15;2011-11-15; ;
798;217;7.9E0;2011-11-15;2011-11-15; ;
799;25;9.16E0;2011-11-17;2011-11-17; ;
800;229;49.0E0;2011-11-20;2011-11-20; ;
801;173;9.0E0;2011-11-20;2011-11-20; ;
802;68;17.55E0;2011-11-17;2011-12-15; ;
803;14;12.0E0;2011-11-24;2011-11-24; ;
804;213;8.87E0;2011-11-26;2011-11-26; ;
805;16;20.0E0;2011-11-26;2011-11-26; ;
806;106;10.35E0;2011-11-26;2011-11-26; ;
807;1;475.57E0;2011-11-17;2011-12-15; ;
808;14;36.0E0;2011-11-29;2011-11-29; ;
809;213;8.75E0;2011-11-30;2011-11-30; ;
810;231;286.01E0;2011-11-28;2011-11-28; ;
811;106;9.95E0;2011-12-02;2011-12-02; ;
812;213;3.12E0;2011-12-02;2011-12-02; ;
813;213;8.42E0;2011-12-05;2011-12-05; ;
814;25;19.44E0;2011-12-06;2011-12-06; ;
815;11;4.08E0;2011-12-07;2011-12-07; ;
816;232;24.0E0;2011-12-08;2011-12-08; ;
817;233;8.3200031089E0;2011-12-09;2011-12-09; ;
818;234;126.29E0;2011-12-09;2011-12-09; ;
819;131;10.5E0;2011-12-11;2011-12-11; ;
820;235;100.0E0;2011-12-06;2011-12-06; ;
821;213;6.63E0;2011-12-12;2011-12-12; ;
822;26;39.36E0;2011-12-12;2011-12-12; ;
823;213;5.28E0;2011-12-13;2011-12-13; ;
824;157;4.78E0;2011-12-14;2011-12-14; ;
825;85;108.85E0;2011-12-15;2011-12-15; ;
826;217;7.9E0;2011-12-15;2011-12-15; ;
827;16;20.0E0;2011-12-17;2011-12-17; ;
828;236;11.62E0;2011-12-19;2011-12-19; ;
829;111;7.2E0;2011-12-19;2011-12-19; ;
830;173;7.0E0;2011-12-19;2011-12-19; ;
831;16;20.0E0;2011-12-20;2011-12-20; ;
832;39;3.2E0;2011-12-20;2011-12-20; ;
833;237;4.95E0;2011-12-20;2011-12-20; ;
834;230;64.34E0;2011-12-01;2011-12-21; ;
835;68;16.52E0;2011-12-17;2012-01-13; ;
836;48;11.99E0;2011-12-23;2011-12-23; ;
837;20;4.99E0;2011-12-23;2011-12-23; ;
838;16;20.0E0;2011-12-27;2011-12-27; ;
839;106;1.9E0;2011-12-28;2011-12-28; ;
840;213;3.22E0;2011-12-29;2011-12-29; ;
841;238;6.8E0;2011-12-30;2011-12-30; ;
842;89;178.5E0;2011-12-30;2011-12-30; ;
844;116;16.02E0;2011-12-31;2011-12-31; ;
845;116;16.14E0;2012-01-01;2012-01-01; ;
846;156;1.98E0;2011-12-31;2011-12-31; ;
847;156;0.61E0;2011-12-31;2011-12-31; ;
848;156;8.99E0;2011-11-07;2011-11-07; ;
849;57;190.0E0;2012-01-03;2012-01-03; ;
850;239;6.59E0;2012-01-03;2012-01-03; ;
851;213;7.45E0;2012-01-03;2012-01-03; ;
852;156;1.6E0;2011-06-30;2011-06-30; ;
853;156;0.1E0;2011-06-30;2011-06-30; ;
854;156;27.51E0;2011-02-07;2011-02-07; ;
855;156;32.21E0;2011-08-08;2011-08-08; ;
856;16;20.0E0;2012-01-03;2012-01-03; ;
857;213;18.66E0;2012-01-04;2012-01-04; ;
858;241;50.0E0;2012-01-05;2012-01-05; ;
859;14;7.8E0;2012-01-07;2012-01-07; ;
860;213;5.0E0;2012-01-10;2012-01-10; ;
861;213;10.19E0;2012-01-11;2012-01-11; ;
862;16;20.0E0;2012-01-12;2012-01-12; ;
863;244;12.0E0;2012-01-12;2012-01-12; ;
864;243;2.9E0;2012-01-12;2012-01-12; ;
865;242;6.6E0;2012-01-13;2012-01-13; ;
866;85;109.0E0;2012-01-13;2012-01-13; ;
867;11;14.19E0;2012-01-14;2012-01-14; ;
868;246;4.0E0;2012-01-14;2012-01-14; ;
869;245;1.5E0;2012-01-14;2012-01-14; ;
870;66;7.0E0;2012-01-14;2012-01-14; ;
871;247;9.64E0;2012-01-15;2012-01-15; ;
872;217;7.9E0;2012-01-16;2012-01-16; ;
873;250;2.5E0;2012-01-17;2012-01-17; ;
874;63;7.12E0;2012-01-17;2012-01-17; ;
875;248;7.0E0;2012-01-17;2012-01-17; ;
876;249;110.0E0;2012-01-17;2012-01-17; ;
877;230;16.25E0;2012-01-01;2012-01-31; ;
878;213;1.56E0;2012-01-19;2012-01-19; ;
879;251;6.0E0;2012-01-18;2012-01-18; ;
880;157;0.99E0;2012-01-20;2012-01-20; ;
881;16;21.5E0;2012-01-20;2012-01-20; ;
882;252;2.0E0;2012-01-20;2012-01-20; ;
883;236;4.5E0;2012-01-20;2012-01-20; ;
884;66;7.0E0;2012-01-21;2012-01-21; ;
885;14;21.85E0;2012-01-23;2012-01-23; ;
886;68;14.85E0;2012-01-17;2012-02-15; ;
887;213;8.81E0;2012-01-26;2012-01-26; ;
888;135;14.13E0;2012-01-27;2012-01-27; ;
889;11;17.66E0;2012-01-28;2012-01-28; ;
890;16;20.0E0;2012-01-31;2012-01-31; ;
891;213;17.82E0;2012-02-01;2012-02-01; ;
892;254;60.0E0;2012-02-01;2012-02-01; ;
893;11;11.64E0;2012-02-06;2012-02-06; ;
894;16;20.0E0;2012-02-06;2012-02-06; ;
895;248;7.0E0;2012-02-06;2012-02-06; ;
896;213;4.62E0;2012-02-07;2012-02-07; ;
897;213;3.56E0;2012-02-08;2012-02-08; ;
898;213;5.75E0;2012-02-10;2012-02-10; ;
899;1;451.0E0;2012-02-09;2012-02-09; ;
900;213;3.03E0;2012-02-11;2012-02-11; ;
901;256;7.42E0;2012-02-11;2012-02-11; ;
902;257;5.88E0;2012-02-12;2012-02-12; ;
903;238;10.0E0;2012-02-14;2012-02-14; ;
904;213;6.24E0;2012-02-14;2012-02-14; ;
905;100;7.0E0;2012-02-14;2012-02-14; ;
906;16;20.0E0;2012-02-15;2012-02-15; ;
907;85;108.46E0;2012-02-15;2012-02-15; ;
908;217;7.9E0;2012-02-15;2012-02-15; ;
909;256;6.15E0;2012-02-15;2012-02-15; ;
910;256;4.7E0;2012-02-15;2012-02-15; ;
911;213;8.83E0;2012-02-16;2012-02-16; ;
912;258;5.0E0;2012-02-16;2012-02-16; ;
913;230;16.16E0;2012-02-01;2012-02-29; ;
914;259;14.0E0;2012-02-17;2012-02-17; ;
915;11;7.3E0;2012-02-20;2012-02-20; ;
916;122;0.74E0;2012-02-18;2012-02-18; ;
917;260;11.24E0;2012-02-20;2012-02-20; ;
918;261;18.63E0;2012-02-20;2012-02-20; ;
919;259;13.92E0;2012-02-20;2012-02-20; ;
920;262;2.3E0;2012-02-21;2012-02-21; ;
921;263;12.36E0;2012-02-21;2012-02-21; ;
922;193;4.9E0;2012-02-22;2012-02-22; ;
923;14;23.7E0;2012-02-23;2012-02-23; ;
924;68;14.54E0;2012-02-17;2012-03-15; ;
925;16;20.0E0;2012-02-24;2012-02-24; ;
926;264;7.7E0;2012-02-24;2012-02-24; ;
927;26;29.8E0;2012-02-25;2012-02-25; ;
928;245;22.6E0;2012-02-25;2012-02-25; ;
929;265;4.89E0;2012-02-26;2012-02-26; ;
930;266;29.23E0;2012-03-02;2012-03-02; ;
931;236;5.2E0;2012-03-03;2012-03-03; ;
932;39;3.2E0;2012-03-03;2012-03-03; ;
933;111;6.31E0;2012-03-03;2012-03-03; ;
934;41;16.5E0;2012-03-03;2012-03-03; ;
935;106;14.1E0;2012-03-03;2012-03-03; ;
936;267;10.0E0;2012-03-04;2012-03-04; ;
937;213;11.87E0;2012-03-05;2012-03-05; ;
938;100;5.0E0;2012-03-06;2012-03-06; ;
939;157;2.88E0;2012-03-06;2012-03-06; ;
940;213;2.22E0;2012-03-06;2012-03-06; ;
941;173;7.0E0;2012-03-06;2012-03-06; ;
942;16;17.0E0;2012-03-07;2012-03-07; ;
943;173;4.5E0;2012-03-09;2012-03-09; ;
944;229;49.3E0;2012-03-10;2012-03-10; ;
945;269;11.17E0;2012-03-11;2012-03-11; ;
946;16;20.0E0;2012-03-12;2012-03-12; ;
947;106;50.0E0;2012-03-14;2012-03-14; ;
948;217;7.9E0;2012-03-15;2012-03-15; ;
949;85;108.46E0;2012-03-15;2012-03-15; ;
950;11;6.32E0;2012-03-16;2012-03-16; ;
951;106;27.8E0;2012-03-17;2012-03-17; ;
952;270;5.8E0;2012-03-17;2012-03-17; ;
953;271;7.0E0;2012-03-18;2012-03-18; ;
954;230;16.17E0;2012-03-01;2012-03-30; ;
955;164;77.0E0;2012-03-22;2012-03-22; ;
956;131;5.9E0;2012-03-22;2012-03-22; ;
957;16;19.0E0;2012-03-22;2012-03-22; ;
958;272;24.0E0;2012-03-23;2012-03-23; ;
959;68;15.68E0;2012-03-17;2012-04-12; ;
960;273;4.0E0;2012-03-24;2012-03-24; ;
961;274;9.69E0;2012-03-25;2012-03-25; ;
962;213;4.23E0;2012-03-26;2012-03-26; ;
963;16;20.0E0;2012-03-26;2012-03-26; ;
964;1;253.75E0;2012-03-16;2012-04-12; ;
965;275;8.39E0;2012-03-31;2012-03-31; ;
966;16;20.0E0;2012-04-02;2012-04-02; ;
967;16;10.0E0;2012-04-07;2012-04-07; ;
968;105;40.0E0;2012-04-09;2012-04-09; ;
969;16;20.0E0;2012-04-09;2012-04-09; ;
970;213;11.16E0;2012-04-12;2012-04-12; ;
971;16;20.0E0;2012-04-12;2012-04-12; ;
972;256;6.29E0;2012-04-15;2012-04-15; ;
973;217;7.9E0;2012-04-16;2012-04-16; ;
974;213;9.47E0;2012-04-17;2012-04-17; ;
975;16;14.0E0;2012-04-17;2012-04-17; ;
976;85;108.46E0;2012-04-17;2012-04-17; ;
977;230;16.95E0;2012-04-01;2012-04-30; ;
978;157;10.33E0;2012-04-21;2012-04-21; ;
979;277;1.85E0;2012-04-23;2012-04-23; ;
981;279;5.95E0;2012-04-23;2012-04-23; ;
982;68;14.33E0;2012-04-17;2012-05-15; ;
983;213;11.06E0;2012-04-25;2012-04-25; ;
984;16;19.0E0;2012-04-27;2012-04-27; ;
985;280;7.0E0;2012-04-30;2012-04-30; ;
986;281;45.0E0;2012-04-30;2012-04-30; ;
987;14;1.5E0;2012-04-30;2012-04-30; ;
988;27;7.4E0;2012-05-03;2012-05-03; ;
989;16;20.0E0;2012-05-04;2012-05-04; ;
990;167;6.0E0;2012-05-06;2012-05-06; ;
991;16;18.0E0;2012-05-07;2012-05-07; ;
992;157;12.41E0;2012-05-09;2012-05-09; ;
993;277;5.07E0;2012-05-12;2012-05-12; ;
994;282;16.5E0;2012-05-13;2012-05-13; ;
995;213;6.87E0;2012-05-14;2012-05-14; ;
996;39;3.2E0;2012-05-15;2012-05-15; ;
997;85;108.46E0;2012-05-15;2012-05-15; ;
998;217;7.9E0;2012-05-15;2012-05-15; ;
999;251;10.0E0;2012-05-17;2012-05-17; ;
1000;283;10.0E0;2012-05-18;2012-05-18; ;
1001;16;20.0E0;2012-05-18;2012-05-18; ;
1002;66;6.0E0;2012-05-20;2012-05-20; ;
1003;117;105.0E0;2012-05-24;2012-05-24; ;
1004;68;15.06E0;2012-05-17;2012-06-14; ;
1005;16;19.0E0;2012-05-25;2012-05-25; ;
1006;213;15.88E0;2012-05-28;2012-05-28; ;
1007;284;15.0E0;2012-05-30;2012-05-30; ;
1008;285;3.37E0;2012-06-01;2012-06-01; ;
1009;286;7.0E0;2012-06-01;2012-06-01; ;
1010;16;20.0E0;2012-06-02;2012-06-02; ;
1011;167;2.3E0;2012-06-02;2012-06-02; ;
1012;185;20.0E0;2012-06-02;2012-06-02; ;
1013;135;28.02E0;2012-06-04;2012-06-04; ;
1014;14;26.96E0;2012-06-04;2012-06-04; ;
1015;287;4.8E0;2012-06-08;2012-06-08; ;
1016;16;20.0E0;2012-06-08;2012-06-08; ;
1017;185;40.0E0;2012-06-09;2012-06-09; ;
1018;167;1.8E0;2012-06-09;2012-06-09; ;
1019;1;100.42E0;2012-06-12;2012-06-12; ;
1020;85;2949.76E0;2012-06-12;2012-06-12; ;
1021;288;12.0E0;2012-06-12;2012-06-12; ;
1022;289;3.0E0;2012-06-12;2012-06-12; ;
1023;193;3.5E0;2012-06-13;2012-06-13; ;
1024;213;7.67E0;2012-06-13;2012-06-13; ;
1025;290;17.0E0;2012-06-15;2012-06-15; ;
1026;217;7.9E0;2012-06-15;2012-06-15; ;
1027;291;6.2E0;2012-06-16;2012-06-16; ;
1028;292;9.88E0;2012-06-16;2012-06-16; ;
1029;18;20.0E0;2012-06-17;2012-06-17; ;
1030;167;7.3E0;2012-06-17;2012-06-17; ;
1031;14;25.67E0;2012-06-18;2012-06-18; ;
1032;16;20.0E0;2012-06-19;2012-06-19; ;
1033;68;16.1E0;2012-06-17;2012-07-16; ;
1034;213;4.24E0;2012-06-22;2012-06-22; ;
1035;293;12.5E0;2012-06-22;2012-06-22; ;
1036;16;20.0E0;2012-06-25;2012-06-25; ;
1037;156;516.01E0;2012-06-25;2012-06-25; ;
1038;96;5.0E0;2012-06-26;2012-06-26; ;
1039;156;84.4E0;2012-06-26;2012-06-26; ;
1040;297;6.5E0;2012-06-26;2012-06-26; ;
1041;296;1.5E0;2012-06-26;2012-06-26; ;
1042;294;2.9E0;2012-06-26;2012-06-26; ;
1043;295;7.2E0;2012-06-26;2012-06-26; ;
1044;14;6.44E0;2012-06-26;2012-06-26; ;
